time,m1,m2,m3,p1,p2,p3
41.46,13,11,12,16,8,12
41.465,13,11,12,16,8,14
41.47,13,11,12,17,8,14
41.475,13,11,12,17,8,15
41.48,13,11,12,16,7,15
41.485,13,11,12,18,9,15
41.49,13,11,12,19,9,13
41.495,12,11,12,19,9,13
41.5,11,11,12,20,9,13
41.505,11,11,12,20,8,13
41.51,11,11,12,20,7,14
41.515,11,11,12,20,7,12
41.52,11,11,12,20,6,13
41.525,11,11,12,20,5,13
41.53,11,10,12,20,5,13
41.535,11,11,12,19,5,12
41.54,11,11,12,19,5,12
41.545,11,11,12,19,5,12
41.55,11,12,12,19,5,12
41.555,11,12,12,19,5,12
41.56,11,13,12,17,5,12
41.565,11,13,12,17,5,12
41.57,11,13,12,16,5,11
41.575,10,13,12,16,5,11
41.58,10,13,13,15,5,12
41.585,10,13,13,15,5,12
41.59,10,13,13,16,5,13
41.595,9,13,13,16,5,13
41.6,9,13,13,16,5,13
41.605,9,13,13,16,5,13
41.61,9,13,13,16,5,13
41.615,9,13,13,17,5,13
41.62,9,13,13,17,5,13
41.625,9,13,13,18,5,13
41.63,9,14,13,18,5,13
41.635,9,14,13,18,6,14
41.64,9,14,12,18,5,14
41.645,9,14,12,19,4,14
41.65,9,15,12,19,4,14
41.655,9,16,12,19,5,13
41.66,9,16,13,14,5,12
41.665,9,16,13,15,5,12
41.67,9,16,12,15,5,13
41.675,9,16,12,14,6,13
41.68,9,16,12,15,5,13
41.685,9,16,12,15,6,12
41.69,9,16,12,15,7,12
41.695,9,16,12,15,7,12
41.7,9,17,12,15,7,12
41.705,10,17,12,15,7,12
41.71,10,17,12,15,7,13
41.715,10,18,11,16,6,12
41.72,10,18,11,16,7,10
41.725,10,18,11,15,7,9
41.73,10,18,11,15,7,10
41.735,9,18,11,16,7,9
41.74,9,17,10,16,7,9
41.745,9,17,10,17,7,9
41.75,9,17,10,19,7,9
41.755,9,15,10,19,7,9
41.76,9,15,10,18,7,10
41.765,9,15,10,18,8,10
41.77,9,15,10,17,8,10
41.775,9,14,10,17,9,11
41.78,9,14,10,17,9,10
41.785,9,14,10,18,9,10
41.79,9,13,9,18,9,9
41.795,9,13,9,17,9,9
41.8,9,13,9,17,8,9
41.805,9,13,9,17,7,9
41.81,9,13,9,17,7,9
41.815,9,13,9,16,7,9
41.82,9,13,9,16,8,8
41.825,9,13,9,16,9,8
41.83,9,13,9,16,11,8
41.835,9,13,9,16,11,8
41.84,9,13,9,16,11,8
41.845,9,13,9,14,11,9
41.85,9,12,10,14,11,9
41.855,9,12,10,16,11,9
41.86,9,12,10,16,11,9
41.865,9,12,10,16,11,9
41.87,9,12,10,15,11,9
41.875,9,13,10,14,11,9
41.88,9,13,10,13,13,9
41.885,9,13,10,14,11,9
41.89,9,12,10,15,10,10
41.895,9,11,10,15,10,10
41.9,9,11,9,14,10,10
41.905,9,11,9,14,11,9
41.91,9,11,9,14,11,9
41.915,9,11,9,15,12,11
41.92,9,11,9,15,12,11
41.925,9,11,9,15,12,11
41.93,9,11,9,15,12,10
41.935,9,11,9,15,13,10
41.94,9,11,9,14,13,11
41.945,9,11,9,14,14,12
41.95,9,11,9,14,14,11
41.955,9,11,9,15,13,11
41.96,9,11,9,14,13,11
41.965,8,11,9,14,13,12
41.97,9,11,9,14,12,12
41.975,9,11,9,14,12,12
41.98,9,11,9,14,13,12
41.985,9,11,9,15,13,11
41.99,9,12,9,16,13,9
41.995,9,12,9,16,12,9
42,9,12,9,16,12,9
42.005,9,12,10,16,13,9
42.01,9,12,10,14,13,9
42.015,9,12,10,14,14,8
42.02,9,12,10,14,15,6
42.025,9,12,10,14,16,7
42.03,8,12,10,12,15,7
42.035,9,12,10,12,17,8
42.04,9,12,10,12,18,8
42.045,9,12,10,12,19,7
42.05,9,12,10,12,20,8
42.055,10,12,10,12,19,8
42.06,10,12,10,12,20,8
42.065,10,12,10,13,20,7
42.07,10,12,10,14,20,7
42.075,10,12,10,14,20,7
42.08,10,11,10,14,19,8
42.085,10,11,10,14,17,7
42.09,9,11,10,14,17,7
42.095,9,11,10,14,17,7
42.1,9,11,10,14,18,7
42.105,9,11,10,12,16,7
42.11,9,11,10,11,16,8
42.115,9,11,10,11,15,8
42.12,9,12,11,11,15,8
42.125,9,13,11,11,15,6
42.13,9,13,12,11,15,6
42.135,9,13,12,11,15,6
42.14,9,13,12,11,15,6
42.145,9,13,12,12,15,5
42.15,9,13,13,12,14,5
42.155,9,13,13,13,14,6
42.16,9,13,13,13,14,6
42.165,9,13,13,11,14,6
42.17,9,13,13,11,14,6
42.175,9,13,13,11,14,8
42.18,9,13,13,11,13,9
42.185,9,13,13,11,13,10
42.19,9,13,13,11,11,10
42.195,9,13,13,13,9,11
42.2,9,13,13,14,8,11
42.205,9,13,13,14,8,13
42.21,9,12,14,14,8,13
42.215,9,11,14,12,8,14
42.22,9,10,14,13,8,13
42.225,9,10,14,13,8,12
42.23,9,10,14,12,8,12
42.235,9,10,14,12,6,12
42.24,9,10,14,12,6,12
42.245,9,10,14,11,6,12
42.25,9,10,14,11,6,13
42.255,9,10,14,12,6,13
42.26,9,11,14,11,6,14
42.265,9,11,14,11,8,15
42.27,9,11,14,11,8,15
42.275,9,11,14,11,8,14
42.28,9,11,14,11,8,14
42.285,9,11,14,11,8,13
42.29,9,11,14,11,8,13
42.295,9,11,14,10,8,13
42.3,9,12,14,12,8,14
42.305,9,12,14,12,8,15
42.31,9,12,14,12,8,16
42.315,9,12,14,13,7,15
42.32,10,12,14,11,7,15
42.325,9,12,14,11,7,15
42.33,9,11,14,12,7,14
42.335,9,12,15,12,7,14
42.34,9,11,15,12,7,14
42.345,9,11,15,10,7,14
42.35,9,11,15,10,7,14
42.355,9,10,15,10,7,13
42.36,9,10,15,10,8,12
42.365,9,10,15,10,10,11
42.37,9,10,15,11,10,11
42.375,9,10,15,10,10,10
42.38,9,10,15,10,10,10
42.385,9,10,15,9,10,10
42.39,9,10,15,10,10,11
42.395,9,10,15,9,9,10
42.4,9,10,15,9,10,10
42.405,9,10,15,10,10,10
42.41,9,10,15,9,11,9
42.415,9,10,15,9,11,9
42.42,10,10,16,9,12,11
42.425,10,10,17,8,12,11
42.43,11,10,17,8,11,10
42.435,10,10,17,7,11,10
42.44,10,10,17,7,10,10
42.445,10,10,16,7,11,12
42.45,10,10,16,7,11,12
42.455,10,10,16,8,11,12
42.46,10,10,16,7,11,12
42.465,10,10,16,7,11,13
42.47,10,10,16,7,10,12
42.475,11,10,16,7,11,12
42.48,11,10,16,7,11,12
42.485,11,10,16,7,11,12
42.49,11,10,16,7,11,12
42.495,12,10,16,7,11,12
42.5,12,10,16,7,10,13
42.505,11,10,16,7,10,13
42.51,12,10,16,7,10,15
42.515,12,11,16,8,9,15
42.52,12,11,16,8,8,15
42.525,12,11,16,8,7,16
42.53,12,11,15,8,7,16
42.535,12,11,16,9,7,15
42.54,12,11,16,8,8,15
42.545,12,11,16,8,9,16
42.55,12,11,17,8,9,15
42.555,12,11,16,8,9,15
42.56,12,11,16,8,9,15
42.565,12,11,16,8,9,16
42.57,12,11,16,8,9,16
42.575,12,11,16,8,9,16
42.58,12,11,16,8,8,16
42.585,12,11,16,9,9,15
42.59,12,11,16,9,9,15
42.595,12,11,14,9,12,14
42.6,12,11,14,9,10,14
42.605,12,11,14,10,10,14
42.61,12,11,14,10,9,13
42.615,12,10,14,10,9,13
42.62,12,10,14,10,9,13
42.625,12,10,14,10,9,14
42.63,12,9,12,10,10,14
42.635,12,9,12,9,10,14
42.64,12,9,12,10,10,14
42.645,12,9,12,10,10,14
42.65,12,9,12,10,10,13
42.655,12,8,12,10,10,13
42.66,12,8,12,10,10,12
42.665,12,8,12,10,10,12
42.67,12,8,12,10,10,12
42.675,12,8,12,10,10,13
42.68,12,8,12,10,10,13
42.685,11,8,12,10,9,13
42.69,11,8,12,10,8,13
42.695,11,8,12,10,8,13
42.7,11,8,12,10,7,13
42.705,11,8,12,9,9,13
42.71,11,9,12,10,10,13
42.715,11,9,12,10,10,13
42.72,11,9,12,10,10,13
42.725,11,9,12,10,10,14
42.73,11,9,12,10,10,14
42.735,11,9,12,11,10,14
42.74,11,9,12,11,10,14
42.745,11,9,12,11,10,15
42.75,11,10,12,11,10,14
42.755,11,10,12,11,11,14
42.76,11,10,12,11,11,14
42.765,11,10,12,11,11,14
42.77,11,10,12,11,11,14
42.775,11,10,12,11,11,15
42.78,11,10,12,9,11,15
42.785,10,10,12,9,11,15
42.79,10,10,11,9,11,15
42.795,10,10,10,9,11,14
42.8,10,10,10,9,11,14
42.805,10,10,10,9,10,13
42.81,10,10,10,9,11,12
42.815,10,10,10,9,12,12
42.82,10,10,10,9,12,12
42.825,10,10,10,9,12,12
42.83,10,10,10,10,12,12
42.835,10,10,9,10,10,12
42.84,10,10,9,10,10,11
42.845,10,10,9,10,11,11
42.85,10,10,9,11,9,10
42.855,10,10,9,10,9,10
42.86,10,10,9,11,9,10
42.865,10,10,8,10,9,11
42.87,11,10,9,10,8,11
42.875,12,10,9,10,8,11
42.88,12,10,9,9,8,11
42.885,12,10,9,10,8,11
42.89,12,10,9,10,8,10
42.895,12,10,8,12,7,10
42.9,13,10,8,13,9,10
42.905,13,10,8,13,10,11
42.91,13,10,8,14,9,11
42.915,13,10,8,13,10,11
42.92,13,10,8,13,10,11
42.925,13,10,8,13,10,12
42.93,13,10,8,12,10,12
42.935,13,10,8,12,9,12
42.94,13,10,8,12,8,12
42.945,13,10,8,12,8,12
42.95,12,10,8,10,9,11
42.955,12,10,8,11,9,12
42.96,12,10,8,11,8,12
42.965,12,9,8,11,8,12
42.97,12,9,8,11,10,10
42.975,13,9,8,10,10,10
42.98,13,9,8,10,10,10
42.985,13,9,8,10,10,10
42.99,13,9,8,10,10,10
42.995,13,9,8,8,10,10
43,13,9,8,7,11,10
43.005,14,9,8,8,10,10
43.01,14,9,8,7,10,10
43.015,14,9,8,7,9,10
43.02,14,9,8,6,10,10
43.025,14,9,8,6,10,9
43.03,14,9,8,6,10,9
43.035,16,9,8,7,10,9
43.04,16,9,8,6,10,8
43.045,16,9,8,6,10,8
43.05,17,9,8,5,10,8
43.055,18,9,9,5,10,8
43.06,16,9,9,6,10,7
43.065,16,9,9,5,10,8
43.07,17,9,9,5,10,9
43.075,18,9,9,5,9,9
43.08,18,8,9,6,9,9
43.085,18,8,9,6,9,9
43.09,18,8,9,5,9,10
43.095,18,8,9,5,9,10
43.1,18,8,9,5,10,11
43.105,19,8,9,5,10,12
43.11,19,8,9,6,11,12
43.115,20,8,9,7,12,12
43.12,20,8,9,7,12,12
43.125,20,8,9,7,14,12
43.13,20,8,9,7,14,12
43.135,20,8,9,6,14,11
43.14,20,8,10,6,14,10
43.145,20,8,10,6,14,9
43.15,20,8,9,5,14,9
43.155,20,8,10,5,14,9
43.16,20,8,10,5,14,9
43.165,20,8,10,6,15,9
43.17,20,8,10,6,15,10
43.175,19,8,10,6,15,9
43.18,19,8,10,6,16,9
43.185,20,8,10,6,16,9
43.19,21,8,9,7,16,9
43.195,21,8,9,8,16,9
43.2,21,8,9,9,16,9
43.205,21,8,9,10,16,9
43.21,21,8,9,10,18,11
43.215,21,8,9,11,17,12
43.22,20,8,9,11,16,11
43.225,20,8,9,10,15,11
43.23,20,8,9,10,15,12
43.235,21,8,9,11,15,13
43.24,21,8,9,12,16,13
43.245,21,8,9,12,17,13
43.25,21,8,9,13,18,14
43.255,21,8,9,14,18,14
43.26,21,8,9,14,18,14
43.265,21,8,10,14,19,14
43.27,21,8,10,14,19,14
43.275,20,8,10,14,18,15
43.28,20,8,10,14,16,15
43.285,19,8,10,15,16,16
43.29,19,8,10,16,15,16
43.295,19,8,10,15,14,14
43.3,19,8,10,15,14,15
43.305,19,8,10,14,14,15
43.31,19,7,10,14,14,14
43.315,19,7,10,14,13,15
43.32,19,7,11,14,13,14
43.325,18,7,11,14,13,14
43.33,18,7,11,14,13,14
43.335,18,7,11,14,12,14
43.34,18,7,11,15,12,14
43.345,18,7,10,15,12,13
43.35,18,7,10,15,12,13
43.355,18,7,10,15,12,14
43.36,18,7,10,16,12,14
43.365,18,7,10,16,12,15
43.37,18,7,10,16,12,15
43.375,18,7,10,16,12,15
43.38,18,7,10,16,10,15
43.385,17,7,10,15,10,15
43.39,18,7,10,14,9,15
43.395,18,7,10,15,9,15
43.4,18,8,10,16,9,15
43.405,18,9,10,16,8,16
43.41,18,9,10,16,8,18
43.415,18,9,10,16,8,19
43.42,18,9,10,16,8,19
43.425,18,9,10,15,7,21
43.43,18,9,10,15,8,23
43.435,18,9,10,15,9,23
43.44,18,9,10,15,8,22
43.445,18,9,10,15,8,23
43.45,18,9,10,15,8,22
43.455,17,9,10,15,8,23
43.46,17,9,10,16,8,22
43.465,17,9,10,16,8,22
43.47,17,9,10,16,9,23
43.475,17,9,10,17,9,21
43.48,17,9,10,17,9,21
43.485,17,8,10,17,8,20
43.49,17,8,10,17,8,20
43.495,17,8,10,17,8,20
43.5,17,8,10,17,9,19
43.505,17,8,10,17,9,19
43.51,17,8,10,16,9,19
43.515,17,8,10,16,9,19
43.52,17,8,10,16,9,17
43.525,16,8,10,16,9,16
43.53,16,9,10,17,10,16
43.535,16,9,11,19,10,16
43.54,16,9,11,19,10,17
43.545,16,9,11,19,10,18
43.55,16,9,11,19,10,16
43.555,16,9,11,19,10,16
43.56,16,9,11,19,10,16
43.565,16,9,11,19,10,16
43.57,16,9,11,18,9,16
43.575,16,8,11,18,9,14
43.58,16,8,11,18,10,14
43.585,16,8,11,20,10,15
43.59,16,8,11,20,10,16
43.595,16,8,12,21,12,16
43.6,16,8,12,20,11,17
43.605,16,8,12,20,10,16
43.61,16,8,12,21,11,16
43.615,16,8,12,22,11,16
43.62,16,8,13,20,11,15
43.625,16,8,13,19,11,15
43.63,16,8,13,18,11,15
43.635,16,8,13,19,12,15
43.64,16,8,12,19,12,14
43.645,16,9,12,19,12,15
43.65,16,9,12,20,12,16
43.655,16,9,12,20,12,16
43.66,16,9,12,21,12,17
43.665,16,9,12,21,11,17
43.67,16,9,12,21,11,18
43.675,16,9,12,22,11,18
43.68,16,9,12,23,11,18
43.685,16,9,12,22,11,19
43.69,16,9,12,21,10,19
43.695,16,9,11,22,9,18
43.7,16,9,10,22,9,19
43.705,16,9,10,22,9,18
43.71,16,9,10,22,7,18
43.715,16,9,10,22,8,18
43.72,16,9,10,21,8,19
43.725,16,9,10,22,10,18
43.73,16,9,10,22,10,18
43.735,15,9,10,23,10,16
43.74,15,9,10,23,10,15
43.745,15,9,10,22,9,15
43.75,15,9,10,22,9,15
43.755,15,8,10,23,9,14
43.76,15,8,10,22,10,14
43.765,15,8,11,21,10,15
43.77,15,8,11,21,10,15
43.775,15,8,11,21,11,15
43.78,15,8,11,22,11,15
43.785,15,8,11,22,10,15
43.79,15,8,10,21,10,17
43.795,15,7,10,21,9,17
43.8,15,7,10,21,9,17
43.805,15,7,10,21,9,17
43.81,14,7,10,20,8,17
43.815,14,7,10,20,9,18
43.82,14,7,10,21,11,18
43.825,14,7,10,20,11,17
43.83,14,7,10,20,11,15
43.835,14,7,10,19,11,14
43.84,14,7,9,19,11,14
43.845,14,7,9,19,11,13
43.85,14,7,9,20,11,12
43.855,14,7,9,19,11,10
43.86,13,7,9,19,11,10
43.865,13,7,9,19,11,11
43.87,13,7,9,19,11,10
43.875,13,7,9,19,11,10
43.88,12,7,9,18,11,10
43.885,12,7,9,18,11,10
43.89,12,7,9,19,12,10
43.895,12,7,9,19,12,10
43.9,12,7,9,19,12,11
43.905,12,7,9,18,12,9
43.91,12,7,9,18,12,10
43.915,12,7,9,16,12,10
43.92,12,8,9,15,11,10
43.925,12,8,10,16,10,10
43.93,12,8,10,16,10,11
43.935,12,8,10,15,10,11
43.94,12,8,11,14,10,11
43.945,12,8,11,14,10,11
43.95,12,8,11,14,10,12
43.955,11,8,11,15,10,12
43.96,11,8,10,15,9,12
43.965,11,8,10,15,9,12
43.97,11,9,10,16,8,12
43.975,11,9,10,16,9,13
43.98,11,9,9,16,9,13
43.985,11,9,9,16,8,13
43.99,11,9,9,16,8,14
43.995,11,9,9,15,8,13
44,11,9,9,16,8,13
44.005,11,9,9,16,8,12
44.01,11,9,9,16,8,12
44.015,11,10,9,16,8,12
44.02,11,10,9,16,8,12
44.025,11,10,9,16,8,13
44.03,11,9,9,16,7,11
44.035,11,9,9,15,6,11
44.04,11,9,9,15,6,10
44.045,11,9,9,15,6,10
44.05,11,10,9,15,5,9
44.055,11,10,9,15,5,9
44.06,12,9,9,15,5,9
44.065,12,10,9,17,5,9
44.07,12,10,9,17,5,9
44.075,12,10,7,17,5,9
44.08,12,10,7,17,5,9
44.085,12,10,7,17,5,9
44.09,12,10,7,17,5,9
44.095,12,10,7,18,5,8
44.1,12,10,7,19,6,8
44.105,12,10,7,19,6,8
44.11,12,10,7,18,6,8
44.115,12,10,7,18,6,8
44.12,12,10,7,18,6,8
44.125,12,11,7,19,7,8
44.13,12,11,7,18,6,8
44.135,12,11,7,18,6,8
44.14,12,11,7,17,5,8
44.145,12,12,7,16,5,8
44.15,12,13,7,16,6,8
44.155,12,14,7,15,5,7
44.16,12,14,7,15,5,7
44.165,12,14,7,14,6,7
44.17,12,14,7,13,6,6
44.175,11,14,7,13,6,6
44.18,11,14,7,13,7,6
44.185,11,14,7,13,8,6
44.19,11,14,8,13,7,6
44.195,11,14,9,14,8,5
44.2,11,14,9,14,8,5
44.205,11,14,8,15,9,5
44.21,11,15,8,14,9,5
44.215,11,15,8,14,9,5
44.22,11,15,8,14,9,6
44.225,10,15,8,14,9,6
44.23,10,14,8,14,8,6
44.235,10,14,8,14,8,6
44.24,10,14,8,14,9,7
44.245,10,15,9,13,9,8
44.25,10,15,9,14,10,8
44.255,10,15,9,14,10,8
44.26,10,15,8,14,10,8
44.265,10,15,8,13,11,8
44.27,10,14,8,13,12,8
44.275,10,14,8,13,12,8
44.28,10,14,8,13,11,8
44.285,10,14,8,15,11,9
44.29,10,14,8,15,11,9
44.295,10,14,8,17,11,11
44.3,9,14,8,16,11,11
44.305,9,14,8,16,12,10
44.31,9,15,8,16,12,8
44.315,9,15,8,16,12,8
44.32,9,15,8,16,12,8
44.325,10,15,8,16,12,8
44.33,10,14,8,16,12,8
44.335,10,14,8,16,12,8
44.34,10,14,9,16,11,8
44.345,10,14,9,17,11,8
44.35,9,15,9,17,10,8
44.355,9,15,9,17,11,8
44.36,9,15,9,17,12,8
44.365,9,15,9,17,13,9
44.37,9,16,9,17,13,10
44.375,9,16,9,16,13,11
44.38,9,16,9,17,12,11
44.385,9,16,9,18,12,9
44.39,9,15,9,18,13,9
44.395,9,15,9,18,12,9
44.4,9,15,9,17,10,9
44.405,9,15,9,17,10,8
44.41,9,15,10,16,10,8
44.415,9,15,10,16,9,8
44.42,9,15,10,16,8,8
44.425,9,15,10,17,8,8
44.43,9,15,10,17,8,8
44.435,9,15,9,17,8,9
44.44,9,15,9,17,8,9
44.445,9,15,9,17,7,8
44.45,9,15,9,18,6,8
44.455,9,15,9,17,6,9
44.46,9,15,9,17,6,10
44.465,9,15,9,16,6,10
44.47,9,15,9,15,6,10
44.475,9,15,9,15,7,9
44.48,10,16,9,16,7,9
44.485,10,16,8,16,6,11
44.49,10,16,8,16,6,11
44.495,10,17,8,18,8,11
44.5,10,17,8,17,8,11
44.505,10,17,8,18,11,11
44.51,10,17,8,18,11,11
44.515,10,17,8,18,10,11
44.52,10,17,8,19,11,11
44.525,10,17,9,19,11,11
44.53,10,17,9,19,11,11
44.535,10,17,9,19,13,11
44.54,10,17,9,18,14,11
44.545,10,16,9,18,15,11
44.55,10,16,9,17,16,11
44.555,10,16,10,17,18,12
44.56,10,16,10,17,18,11
44.565,10,16,10,16,18,11
44.57,10,16,10,18,18,11
44.575,10,15,10,18,19,10
44.58,10,14,10,18,18,10
44.585,10,14,10,17,19,10
44.59,10,14,10,17,18,10
44.595,10,14,10,17,18,11
44.6,10,14,10,17,17,11
44.605,10,14,9,17,17,10
44.61,10,13,9,17,17,10
44.615,10,13,9,16,16,9
44.62,10,13,9,15,17,9
44.625,11,13,9,15,16,9
44.63,10,13,10,15,16,9
44.635,11,13,10,15,16,10
44.64,11,13,10,16,16,10
44.645,11,13,10,15,16,10
44.65,11,13,10,15,16,8
44.655,11,13,10,15,17,7
44.66,11,13,10,15,18,7
44.665,11,13,9,16,18,8
44.67,10,13,10,15,18,9
44.675,10,13,10,17,18,9
44.68,10,13,10,17,16,9
44.685,10,13,10,15,16,9
44.69,10,13,9,15,17,9
44.695,10,13,9,15,16,9
44.7,10,14,9,15,15,10
44.705,10,14,9,13,15,10
44.71,10,14,9,14,16,10
44.715,10,14,9,15,15,11
44.72,10,14,9,14,15,10
44.725,9,14,9,14,15,11
44.73,9,14,9,14,15,11
44.735,9,14,9,13,15,10
44.74,9,14,9,13,15,10
44.745,9,14,9,13,15,10
44.75,9,14,9,13,15,8
44.755,9,14,9,15,15,8
44.76,9,14,8,16,15,8
44.765,9,14,8,16,15,7
44.77,9,13,8,16,16,7
44.775,9,13,8,16,17,7
44.78,9,13,8,18,18,7
44.785,9,13,7,19,17,7
44.79,9,13,7,19,16,7
44.795,9,13,7,18,17,8
44.8,9,13,7,18,17,8
44.805,9,13,7,18,18,7
44.81,9,13,7,18,17,7
44.815,9,13,7,17,18,7
44.82,9,13,7,17,18,7
44.825,9,13,7,18,20,6
44.83,9,13,7,18,20,6
44.835,9,13,7,17,20,6
44.84,9,13,7,17,20,6
44.845,9,13,7,16,21,6
44.85,9,13,7,16,20,6
44.855,9,13,8,16,20,6
44.86,9,13,8,15,20,6
44.865,9,13,9,15,19,5
44.87,8,13,9,14,20,5
44.875,8,13,9,13,20,6
44.88,8,13,9,13,20,6
44.885,8,13,9,12,19,6
44.89,8,13,10,12,19,7
44.895,8,13,10,12,18,8
44.9,8,13,10,12,19,8
44.905,8,13,10,12,19,8
44.91,8,13,10,12,19,8
44.915,9,13,10,11,19,8
44.92,9,13,10,10,18,8
44.925,9,13,11,10,17,7
44.93,9,13,11,11,16,7
44.935,9,13,10,12,16,8
44.94,9,13,10,12,15,8
44.945,9,13,10,11,14,8
44.95,9,13,10,11,13,8
44.955,9,13,10,12,13,8
44.96,9,12,10,12,12,7
44.965,9,12,11,12,11,7
44.97,9,12,11,11,10,7
44.975,9,12,10,12,9,7
44.98,8,12,10,12,9,6
44.985,8,13,10,11,8,6
44.99,8,13,10,11,8,5
44.995,8,13,10,11,8,5
45,8,13,11,11,9,4
45.005,8,12,11,11,9,3
45.01,8,12,11,11,9,3
45.015,8,12,12,11,8,3
45.02,8,12,12,11,8,4
45.025,8,12,14,12,8,5
45.03,8,12,14,12,8,3
45.035,8,12,17,13,9,3
45.04,8,12,17,13,9,4
45.045,8,12,17,13,9,1
45.05,8,12,19,13,9,1
45.055,8,12,24,13,10,1
45.06,8,11,28,13,10,0
45.065,8,11,37,13,9,0
45.07,8,11,40,13,9,0
45.075,8,11,43,12,10,0
45.08,8,11,46,12,9,1
45.085,8,11,45,11,9,2
45.09,8,11,45,11,9,3
45.095,8,11,47,11,10,3
45.1,8,11,47,11,10,3
45.105,8,12,47,12,10,7
45.11,8,12,45,12,10,8
45.115,8,12,45,11,9,9
45.12,8,12,45,11,9,9
45.125,8,12,45,11,9,10
45.13,8,12,44,11,9,10
45.135,8,12,44,12,9,11
45.14,8,12,44,12,9,13
45.145,8,12,44,12,9,15
45.15,8,12,44,12,8,15
45.155,7,13,44,12,8,16
45.16,7,12,43,13,8,17
45.165,7,12,44,13,6,16
45.17,7,12,44,13,7,15
45.175,7,12,44,13,9,16
45.18,7,12,44,13,10,17
45.185,7,12,44,13,10,17
45.19,7,12,44,13,10,18
45.195,7,12,43,13,10,19
45.2,7,12,43,13,11,18
45.205,7,12,43,12,11,20
45.21,7,12,42,12,11,20
45.215,7,12,41,13,11,20
45.22,7,12,40,12,11,20
45.225,7,11,40,12,10,18
45.23,7,11,40,11,9,18
45.235,7,11,40,12,9,17
45.24,7,11,40,11,9,17
45.245,7,11,40,11,9,18
45.25,8,11,40,11,9,18
45.255,8,11,40,11,9,16
45.26,8,11,40,11,9,17
45.265,8,11,40,11,9,18
45.27,8,11,38,11,9,19
45.275,8,11,38,10,10,17
45.28,9,10,38,10,10,18
45.285,10,10,37,10,11,19
45.29,10,10,37,10,13,20
45.295,10,10,36,10,13,20
45.3,10,10,36,10,12,20
45.305,10,10,36,10,11,21
45.31,10,10,34,9,12,22
45.315,10,10,34,9,11,21
45.32,10,10,34,9,10,21
45.325,10,10,34,9,10,21
45.33,10,10,34,9,9,21
45.335,10,10,34,9,9,21
45.34,10,10,34,10,9,21
45.345,10,10,35,10,9,23
45.35,10,10,35,10,10,26
45.355,9,10,35,9,14,26
45.36,9,10,35,9,14,25
45.365,9,10,34,8,13,26
45.37,9,10,34,8,13,26
45.375,9,10,34,8,12,27
45.38,9,10,34,8,12,29
45.385,9,10,33,8,13,31
45.39,9,10,32,8,13,30
45.395,9,10,32,8,12,30
45.4,9,10,32,8,12,29
45.405,9,10,32,8,12,27
45.41,9,10,32,8,12,27
45.415,9,10,31,8,12,27
45.42,9,10,31,8,12,27
45.425,10,10,31,10,12,27
45.43,10,10,31,10,12,26
45.435,10,10,31,10,12,22
45.44,9,10,30,10,12,23
45.445,9,9,30,10,12,23
45.45,9,9,30,10,12,23
45.455,10,9,30,10,10,23
45.46,10,9,30,9,9,23
45.465,10,9,30,10,10,23
45.47,10,9,30,11,10,23
45.475,11,9,30,11,11,23
45.48,11,9,30,10,11,23
45.485,11,9,30,10,11,23
45.49,11,9,29,10,9,23
45.495,10,9,29,9,9,23
45.5,10,9,29,9,9,23
45.505,10,9,29,9,11,23
45.51,10,9,29,9,10,23
45.515,10,9,29,8,9,23
45.52,10,9,29,7,9,23
45.525,10,9,29,8,9,23
45.53,10,9,29,8,9,24
45.535,9,9,29,8,9,24
45.54,9,9,29,8,8,23
45.545,9,9,28,8,8,21
45.55,9,9,28,8,8,20
45.555,9,9,28,7,9,21
45.56,9,9,28,7,9,22
45.565,9,9,28,7,9,23
45.57,9,9,28,7,10,24
45.575,9,9,28,8,10,25
45.58,9,9,28,7,10,24
45.585,10,9,28,7,11,24
45.59,9,9,28,6,12,24
45.595,8,9,27,6,12,24
45.6,8,9,27,6,12,26
45.605,9,9,27,5,12,27
45.61,9,9,27,4,12,26
45.615,9,9,27,5,12,26
45.62,9,9,27,5,12,25
45.625,9,9,27,5,12,27
45.63,9,10,27,6,12,27
45.635,9,10,27,6,12,29
45.64,9,10,27,6,12,27
45.645,9,10,27,6,12,28
45.65,9,10,27,6,12,30
45.655,9,10,27,5,14,27
45.66,9,10,27,5,14,28
45.665,9,10,27,5,14,27
45.67,9,10,27,5,15,26
45.675,9,10,27,4,15,28
45.68,9,11,28,4,15,26
45.685,9,11,27,4,15,26
45.69,9,11,27,4,14,25
45.695,9,11,27,4,14,25
45.7,10,11,26,4,14,24
45.705,10,11,25,5,14,24
45.71,11,11,25,7,14,24
45.715,11,12,25,8,13,24
45.72,11,12,25,9,13,23
45.725,11,13,25,8,12,23
45.73,11,13,25,9,12,21
45.735,11,13,25,9,11,21
45.74,11,13,25,9,11,20
45.745,11,13,25,8,11,20
45.75,11,13,25,8,13,19
45.755,10,13,25,8,14,19
45.76,10,12,25,8,13,19
45.765,10,12,25,8,13,19
45.77,10,12,25,9,13,19
45.775,10,13,25,9,12,19
45.78,10,13,25,9,12,20
45.785,10,13,25,9,12,19
45.79,9,13,25,9,12,18
45.795,9,13,25,9,12,19
45.8,9,13,25,9,12,18
45.805,9,13,25,9,11,21
45.81,9,13,25,9,9,20
45.815,9,13,24,9,10,20
45.82,9,13,24,9,10,19
45.825,9,13,24,10,11,19
